ListingKey,ListingID,HostID,Capacity,MinNights,MaxNights,Price,EstRevenue,EstOccupancy,Avail30Days,Avail60Days,Avail90Days,Avail365Days,TotalReviews,ReviewsLast12Months,ReviewsLast30Days,ReviewsLastYear,ReviewsPerMonth,Rating,AccuracyRating,CleanlinessRating,CheckInRating,CommunicationRating,LocationRating,ValueRating
4304,13623747,78931932,3,30,50,,,0,0,0,0,0,5,0,0,0,0.04,4.6,4.8,4.4,5,4.6,5,4.4
4305,13623987,78936234,3,30,1125,279.68,0,0,29,59,89,364,6,0,0,0,0.05,4.3,4.5,3.7,5,5,5,4.7
4306,13624873,2010460,1,30,31,108.46,27657,255,3,28,34,139,102,5,1,3,0.87,4.9,4.9,4.9,5,5,5,4.9
4307,13631232,64182621,2,30,1125,,,0,0,0,0,0,0,0,0,0,,,,,,,,
4308,13632649,50210611,2,30,1125,,,0,0,0,0,0,1,0,0,0,0.01,5,5,5,5,5,5,5
4309,13632841,11686214,2,30,1125,,,0,0,0,0,0,3,0,0,0,0.02,5,5,4.7,5,5,5,5
4310,13634685,1511614,5,30,1125,,,0,0,0,0,0,29,0,0,0,0.24,4.9,5,4.9,5,5,5,5
4311,13637050,2727797,1,30,1125,,,0,0,0,0,0,0,0,0,0,,,,,,,,
4312,13640690,34915405,2,30,1125,,,0,0,0,0,0,24,0,0,0,0.2,4.7,5,4.2,4.8,5,5,4.8
4313,13640966,79141968,2,3,14,194,37248,192,5,14,22,242,113,15,2,18,0.95,5,5,4.9,5,5,4.6,4.9
4314,13642073,1316648,2,30,1125,,,0,0,0,0,0,9,0,0,0,0.07,4.9,4.9,5,5,5,5,5
4315,13642568,79167228,2,30,1125,243.67,43861,180,6,6,6,60,34,3,0,5,0.28,4.8,4.9,4.6,4.9,5,5,4.7
4316,13644095,8276592,2,30,1125,,,0,0,0,0,0,41,0,0,0,0.36,4.6,4.7,4.2,4.7,4.9,4.5,4.6
4317,13650177,79258584,6,31,180,184.52,0,0,23,53,83,263,189,0,0,0,1.56,4.9,5,5,5,5,4.7,4.9
4318,13654347,23684,4,30,1125,,,0,0,0,0,0,12,0,0,0,0.1,4.9,4.8,4.5,4.9,5,4.8,4.7
4319,13658407,26929394,3,30,1125,,,0,0,0,0,0,2,0,0,0,0.02,5,4.5,5,4,4.5,5,5
4320,13658967,51432814,2,30,1125,,,0,0,0,0,0,0,0,0,0,,,,,,,,
4321,13659914,15588105,4,30,67,,,0,0,0,0,0,3,0,0,0,0.02,5,5,4.7,5,5,5,4.3
4322,13659997,4411751,2,90,1125,,,0,0,0,0,0,6,0,0,0,0.06,4.8,4.8,4.3,5,5,5,4.8
4323,13660249,46370904,3,30,1125,,,0,0,0,0,0,5,0,0,0,0.04,4.6,5,4.2,5,5,5,4.8
4324,13666116,79459633,2,30,1125,,,0,0,0,0,0,8,0,0,0,0.07,4.8,5,4.6,5,5,5,4.9
4325,13666641,3988830,5,30,1125,,,0,0,0,0,0,2,0,0,0,0.02,5,5,4.5,5,5,5,5
4326,13669064,2119276,2,30,365,240.86,28903,120,0,0,0,265,17,2,1,0,0.14,4.3,4.7,4.1,4.9,4.5,5,4.2
4327,13669613,79501489,4,30,1125,,,0,0,0,0,0,1,0,0,0,0.01,5,5,4,5,5,5,5
4328,13670109,59938558,2,30,1125,,,0,0,0,0,0,4,0,0,0,0.03,4.5,4.5,4.8,4.3,5,5,4.5
4329,13674349,62028227,2,30,1125,145.83,37187,255,6,22,52,277,107,6,1,3,0.89,5,5,5,5,4.9,4.9,4.9
4330,13674799,30066784,2,1,15,201.5,51383,255,5,12,23,51,618,51,3,66,5.26,5,5,5,5,5,5,4.9
4331,13680628,5164124,2,30,1125,165.93,0,0,30,60,90,365,0,0,0,0,,,,,,,,
4332,13685807,20446747,3,2,29,307,78285,255,7,30,51,162,253,37,2,40,2.12,4.7,4.7,4.7,4.7,4.8,4.8,4.6
4333,13685871,2438907,3,30,30,,,0,0,0,0,0,23,0,0,0,0.19,5,5,5,5,5,5,4.9
4334,13687060,21419119,2,30,92,178.4,0,0,0,13,43,43,7,0,0,0,0.06,5,5,4.6,5,5,5,5
4335,13688739,79752355,3,30,30,,,0,0,0,0,0,7,0,0,0,0.06,4.4,5,4.3,4.8,4.9,4.7,4.7
4336,13689706,46083939,3,30,30,,,0,0,0,0,0,34,0,0,0,0.28,4.7,4.8,4.9,4.8,4.8,4.5,4.8
4337,13710241,6110471,1,30,1125,76.9,0,0,29,59,89,179,30,0,0,0,0.28,4.9,5,4.9,5,5,5,4.9
4338,13711439,80068221,4,30,1125,,,0,0,0,0,0,3,0,0,0,0.02,4.7,5,4.3,5,5,5,4.7
4339,13727297,7689009,6,30,1125,,,0,0,0,0,0,1,0,0,0,0.01,5,5,4,5,5,5,5
4340,13727552,41154782,1,30,180,,,0,23,53,83,83,0,0,0,0,,,,,,,,
4341,13729876,23424348,2,30,365,,,0,0,0,0,0,54,0,0,0,0.46,5,5,4.9,5,5,5,5
4342,13730290,75857,2,3,90,290,73950,255,1,7,7,50,169,30,3,27,1.44,4.8,4.9,4.6,4.9,4.9,4.8,4.8
4343,13732215,80333311,4,30,1125,90.52,0,0,27,57,87,87,163,0,0,0,1.35,4.9,4.9,4.9,4.9,5,4.4,4.9
4344,13739108,44941423,2,30,30,,,0,0,0,0,0,4,0,0,0,0.03,4.8,5,5,5,5,4.8,4.8
4345,13740704,20583125,2,30,120,,,0,0,0,0,0,14,0,0,0,0.14,4.5,4.4,4.5,4.9,4.9,4.7,4.4
4346,13745644,10471651,2,30,1125,399.15,0,0,23,53,83,358,18,0,0,0,0.15,4.7,4.6,4.9,4.8,4.8,4.5,4.6
4347,13745898,2495361,3,30,1125,,,0,0,0,0,0,1,0,0,0,0.01,5,5,4,5,5,5,5
4348,13746962,23863809,2,30,1125,,,0,0,0,0,0,0,0,0,0,,,,,,,,
4349,13752815,36234811,2,30,1125,85.35,0,0,13,30,60,239,120,0,0,0,0.99,4.7,4.9,4.9,5,4.9,4.8,4.6
4350,13764238,80721470,1,30,31,,,0,0,0,0,0,1,0,0,0,0.01,5,5,5,5,5,5,5
4351,13766130,29600525,2,3,15,246.11,56605,230,17,47,65,150,194,18,2,17,1.61,4.8,4.9,4.7,4.9,4.9,4.9,4.8
4352,13769222,80780369,1,30,1125,,,0,0,0,0,0,2,0,0,0,0.02,5,5,5,5,5,5,5
4353,13769545,80777352,2,30,1125,83.33,14999,180,0,11,41,266,162,3,1,1,1.37,4.9,4.9,4.9,4.9,5,5,4.9
4354,13771529,73717067,2,30,1125,93.67,0,0,0,3,33,69,33,0,0,1,0.27,4.5,4.7,4.7,4.8,4.8,4.7,4.6
4355,13788132,19483885,2,1,30,127.81,32592,255,3,6,12,175,569,82,4,79,5.13,4.9,4.9,4.9,4.9,5,4.7,4.9
4356,13794689,4508140,2,30,1125,168.9,0,0,29,59,89,364,9,0,0,0,0.07,4.3,4.6,3.9,4.3,4.7,4.7,4.1
4357,13795744,49294106,2,30,30,,,0,21,21,50,50,62,0,0,0,0.52,4.4,4.6,4,4.8,4.8,4.7,4.4
4358,13813731,81325020,2,3,45,152.08,38780,255,12,25,54,144,296,39,3,50,2.47,4.8,4.8,4.9,4.9,4.9,4.6,4.8
4359,13814227,28345063,2,32,1125,,,0,0,0,0,0,46,0,0,0,0.39,4.7,4.9,4.5,4.6,4.7,4.7,4.8
4360,13825154,1896159,4,30,1125,157,0,0,30,60,90,365,83,0,0,0,0.77,4.7,4.7,4.6,4.9,4.8,4.8,4.6
4361,13830463,20549983,2,30,90,,,0,0,0,0,0,28,0,0,0,0.23,4.5,4.6,4.5,4.7,4.6,4.9,4.5
4362,13848005,81763260,2,30,60,264.33,0,0,29,59,89,179,113,0,0,0,0.95,4.9,4.9,5,5,4.9,4.7,4.8
4363,13854483,14470110,2,30,62,109.14,0,0,22,47,47,216,32,0,0,0,0.27,4.9,5,4.8,5,5,4.8,4.8
4364,13856320,2737854,2,30,1125,,,0,0,0,0,0,1,0,0,0,0.01,5,5,5,5,5,5,5
4365,13857291,81865543,2,30,1125,66.15,3969,60,1,13,43,223,78,1,0,2,0.64,5,5,5,5,5,4.8,4.8
4366,13857521,2701094,2,30,730,,,0,0,0,0,0,20,0,0,0,0.17,5,4.9,4.6,4.9,5,4.6,4.9
4367,13862377,2436411,2,30,1125,,,0,0,0,0,0,2,0,0,0,0.02,5,5,5,5,5,4.5,4
4368,13864705,81953225,2,30,1125,,,0,0,0,0,0,59,0,0,0,0.49,4.6,4.8,4.6,4.8,4.7,4.1,4.7
4369,13876681,82096395,2,30,1125,204.17,0,0,29,59,89,178,23,0,0,0,0.19,5,4.9,4.9,5,5,5,4.9
4370,13877683,57994,2,2,1125,245,62475,255,5,15,37,270,367,38,4,40,3.05,4.9,5,4.9,5,5,4.7,4.9
4371,13879611,22541573,3,30,1125,251.94,0,0,0,0,0,222,2,0,0,0,0.02,4,4.5,5,5,5,5,3.5
4372,13881622,80837608,4,30,360,,,0,0,0,0,0,26,0,0,0,0.22,5,5,5,5,5,4.6,4.8
4373,13881920,162280872,3,30,365,332.04,0,0,0,0,5,280,18,0,0,0,0.16,4.3,4.2,4.1,4.5,4.7,5,4.2
4374,13891302,30283594,5,30,1125,649.55,38973,60,17,26,56,331,3,1,0,0,0.03,4.7,4.7,4.7,5,4.3,4.3,4
4375,13891485,22541573,3,30,1125,399.23,0,0,15,45,75,344,1,0,0,0,0.01,5,5,5,5,5,5,5
4376,13891670,22861607,2,30,1125,,,0,0,0,0,0,1,0,0,0,0.01,5,5,5,5,5,5,5
4377,13894813,31626212,1,30,1125,94.26,0,0,0,20,50,325,28,0,0,1,0.24,4.8,4.8,4.6,5,4.8,5,4.8
4378,13902088,82412007,2,30,1125,,,0,0,0,0,0,2,0,0,0,0.02,5,4.5,5,5,4.5,4.5,4
4379,13902591,13499885,1,30,1125,,,0,0,0,0,0,2,0,0,0,0.02,4,4,4,5,5,5,5
4380,13902725,6034354,2,3,1125,280.67,71571,255,23,53,83,263,161,29,3,29,1.35,4.9,5,4.9,4.9,5,5,4.8
4381,13910111,16156297,2,30,30,,,0,0,0,0,0,41,0,0,0,0.34,4.8,4.8,4.7,5,4.9,4.5,4.8
4382,13911729,70834,2,5,1125,,,0,0,0,0,0,30,0,0,0,0.31,4.9,4.9,4.9,5,5,5,4.8
4383,13912712,9293730,3,30,1125,232.03,41765,180,9,39,69,344,38,3,0,3,0.34,4.8,4.8,4.9,4.8,4.8,5,4.6
4384,13914201,324628,3,30,120,190.57,48595,255,0,4,4,275,153,7,1,5,1.28,5,5,5,5,5,4.7,4.8
4385,13915004,7177483,4,30,1125,,,0,0,0,0,0,10,0,0,0,0.08,4.9,5,5,5,4.9,4.6,4.9
4386,13915699,1279152,4,30,1125,,,0,0,0,0,0,6,0,0,0,0.05,4.8,5,4.7,5,5,4.8,5
4387,13920801,10312167,2,30,360,155.87,18704,120,0,12,31,222,173,2,0,2,1.45,4.7,4.8,4.8,4.8,4.8,4.7,4.6
4388,13926702,3491890,3,30,1125,,,0,0,0,0,0,21,0,0,0,0.18,5,4.9,5,5,5,5,5
4389,13936824,73843068,4,30,40,,,120,19,20,30,30,70,2,0,3,0.58,5,5,5,5,5,4.9,4.9
4390,13937701,36438456,2,30,1125,,,0,0,0,0,0,10,0,0,0,0.08,4.6,4.7,4.6,4.7,4.8,4.8,4.6
4391,13938420,25718914,3,1,31,216,55080,255,0,9,25,72,317,43,5,46,2.63,4.9,4.9,4.8,5,5,4.9,4.9
4392,13953083,15396656,3,30,1125,,,0,0,0,0,0,3,0,0,0,0.04,4.7,5,5,5,5,5,4.7
4393,13954583,37435755,2,30,1125,1330.07,0,0,0,0,27,206,10,0,0,0,0.08,4.1,4.6,4,4.9,5,4.7,4.8
4394,13956372,22541573,5,30,1125,609.5,0,0,0,0,24,294,2,0,0,0,0.02,5,5,5,5,5,5,5
4395,13959556,74331597,2,30,60,67.23,0,0,30,60,90,365,35,0,0,0,0.29,4.7,4.9,4.8,5,5,4.6,4.6
4396,13980860,32772480,6,30,1125,142.6,17112,120,9,9,9,265,105,2,0,2,1.11,4.8,4.9,4.8,4.9,4.9,4.7,4.8
4397,13980911,32167398,2,30,1125,68.93,12407,180,0,10,35,310,149,3,0,2,1.24,4.7,4.9,4.8,4.9,4.8,4.8,4.8
4398,13990841,83523066,4,30,1125,,,0,8,8,8,8,124,0,0,0,1.04,4.6,4.8,4.4,4.8,4.8,4.9,4.6
4399,13991526,14512391,4,30,1125,,,0,0,0,0,0,1,0,0,0,0.01,4,5,4,5,5,3,5
4400,13992742,83549989,2,30,30,,,0,0,0,0,0,2,0,0,0,0.02,4,4.5,4,5,4.5,4.5,4
4401,13995561,83585937,2,30,730,78.67,0,0,30,60,90,180,193,0,0,0,1.61,4.9,5,5,5,5,4.7,4.9
4402,13997385,41281138,1,30,1125,,,0,0,0,0,0,1,0,0,0,0.01,4,5,5,5,4,4,4
4403,13997552,108982711,4,2,365,342.5,87338,255,1,2,17,292,367,34,1,44,3.06,5,5,5,5,5,4.9,4.9
4404,13998049,7245466,4,30,1125,,,0,0,0,0,0,2,0,0,0,0.02,4.5,4.5,4,3.5,4.5,5,4.5
4405,13998223,61292168,6,1,30,532.55,135800,255,4,19,33,130,210,28,6,9,1.75,4.9,4.9,4.9,5,5,4.8,4.9
4406,14006823,51501835,3,30,365,143.83,0,0,0,0,13,288,13,0,0,1,0.11,4.2,4.5,4.4,4.5,4.4,4.7,4
4407,14012274,83786650,3,70,360,89.31,0,0,0,21,51,326,2,0,0,0,0.02,5,4.5,4,5,4.5,4,4.5
4408,14016206,18881301,1,30,120,,,0,0,0,0,0,0,0,0,0,,,,,,,,
4409,14023652,70260014,3,30,150,,,0,0,0,0,0,0,0,0,0,,,,,,,,
4410,14024651,6218023,6,30,1125,224.64,0,0,30,60,90,365,55,0,0,0,0.46,4.6,4.7,4.5,4.8,4.7,4.6,4.5
4411,14025561,83933642,3,30,1125,161.7,9702,60,0,0,0,73,15,1,0,3,0.17,4.5,4.5,4.5,4.7,4.6,4.7,4.3
4412,14027756,57162807,4,30,1125,,,0,0,0,0,0,1,0,0,0,0.01,5,5,5,5,5,5,5
4413,14028018,51501835,3,30,365,143.83,17260,120,0,14,44,319,16,2,0,0,0.14,4.6,4.7,4.6,4.7,4.8,4.8,4.5
4414,14029633,42204606,2,30,1125,72,18360,255,0,10,19,207,199,7,1,6,2.3,5,5,5,5,5,4.9,4.9
4415,14030375,57186170,2,2,21,217,55335,255,8,18,29,256,258,24,3,30,2.15,4.7,4.9,4.7,4.9,4.9,4.7,4.7
4416,14036591,5367097,1,30,1125,,,0,0,0,0,0,0,0,0,0,,,,,,,,
4417,14041141,20971070,1,183,1125,,,0,0,0,0,53,2,0,0,0,0.02,5,5,5,5,5,5,4.5
4418,14043464,869880,2,30,90,164.88,0,0,0,0,27,286,11,0,0,0,0.09,4.4,4.9,4.9,4.8,5,4.8,4.8
4419,14055238,84303682,4,2,1125,377.5,96263,255,4,14,22,140,478,47,4,58,3.97,4.8,4.9,4.8,5,5,5,4.8
4420,14058375,22058409,1,30,1125,,,0,0,0,0,0,2,0,0,0,0.02,5,5,5,5,5,5,5
4421,14068693,5726526,8,30,90,404.32,0,0,28,58,88,363,2,0,0,0,0.02,4.5,5,5,4,5,3.5,4
4422,14069371,5581683,2,30,31,,,0,0,0,0,0,25,0,0,0,0.21,5,5,4.5,5,5,5,4.9
4423,14090133,84754283,2,30,1125,,,0,0,0,0,0,2,0,0,0,0.02,5,5,5,5,5,5,5
4424,14095224,4765305,1,30,1125,166.63,0,0,25,51,77,337,24,0,0,1,0.23,4.7,4.8,4.6,5,4.9,4.8,4.8
4425,14100582,55836825,4,30,1125,,,0,0,0,0,0,0,0,0,0,,,,,,,,
4426,14103515,28131813,2,30,1125,110.57,13268,120,13,43,57,309,25,2,1,2,0.21,4.6,4.7,4.6,4.8,4.9,4.6,4.6
4427,14110144,8349334,4,30,1125,,,0,0,0,0,0,9,0,0,0,0.08,5,5,5,5,5,5,5
4428,14110407,84765662,4,30,1125,555.21,0,0,30,60,90,365,19,0,0,0,0.16,5,5,4.9,5,4.9,4.9,4.8
4429,14138302,37267657,1,30,1125,57.25,0,0,13,43,73,253,6,0,0,0,0.05,3.8,4.3,3.7,5,4.8,3.8,4.2
4430,14139553,9293730,2,30,1125,242,43560,180,0,29,59,334,37,3,1,1,0.32,4.8,4.8,4.8,4.8,5,5,4.5
4431,14142298,46667080,4,30,1125,97.21,0,0,0,0,0,77,92,0,0,0,0.76,4.7,4.8,4.6,4.9,5,4.6,4.7
4432,14143250,85400172,1,30,30,105.51,0,0,30,60,90,365,33,0,0,0,0.28,4.9,4.9,4.9,4.9,4.9,4.8,4.9
4433,14151487,8857591,3,30,365,161.98,38875,240,0,0,0,163,19,4,0,3,0.16,4.9,4.8,5,5,4.9,4.8,4.7
4434,14151551,57890723,2,30,1125,109.03,0,0,30,60,90,270,92,0,0,0,0.77,4.8,4.8,4.8,4.9,4.8,4.9,4.8
4435,14152775,18865030,3,180,1125,,,255,0,0,0,18,44,4,0,5,0.37,5,5,4.8,5,5,4.9,4.9
4436,14153255,52862385,2,30,180,64.57,3874,60,0,0,9,119,39,1,0,2,0.33,5,4.9,5,5,5,4.7,4.9
4437,14155064,2688383,2,30,1125,,,0,0,0,0,0,1,0,0,0,0.01,5,5,5,5,5,5,5
4438,14163352,85669769,2,30,30,77.43,0,0,30,60,90,90,91,0,0,0,0.76,4.8,4.9,4.9,5,5,4.6,4.8
4439,14168034,23688348,2,30,1125,,,0,0,0,0,0,0,0,0,0,,,,,,,,
4440,14177028,29219991,1,3,55,280,71400,255,16,40,70,140,212,28,0,26,1.78,4.9,4.9,4.9,4.9,4.9,5,4.8
4441,14178226,55229297,4,30,1125,,,0,0,0,0,0,66,0,0,0,0.55,4.8,4.8,4.7,5,5,4.4,4.7
4442,14195437,3250450,1,30,365,49.8,0,0,17,47,77,352,1,0,0,0,0.01,4,3,5,5,4,5,4
4443,14203693,1756362,2,30,1125,254.43,0,0,0,12,42,222,167,0,0,0,1.39,4.8,4.9,4.9,4.9,5,4.8,4.8
4444,14213699,22541573,3,30,1125,418.61,0,0,13,43,73,343,1,0,0,0,0.01,3,4,5,5,3,3,3
4445,14214315,10055751,3,30,1125,,,0,0,0,0,0,11,0,0,0,0.09,4.5,4.6,4.3,4.7,4.8,4.6,4.4
4446,14214403,128480,4,30,370,203.33,36599,180,3,33,52,52,201,3,0,4,1.86,4.9,5,5,5,5,4.6,4.8
4447,14215652,57283593,5,30,1125,286.3,68712,240,0,0,0,164,99,4,0,4,0.83,4.8,4.9,4.9,4.9,4.8,5,4.6
4448,14216896,86337764,4,30,365,,,0,30,60,90,270,0,0,0,0,,,,,,,,
4449,14217692,6702100,2,30,1125,,,0,0,0,0,0,9,0,0,0,0.07,5,4.9,4.4,5,4.9,4.6,4.7
4450,14218795,1815738,4,30,1125,,,0,0,0,0,0,0,0,0,0,,,,,,,,
4451,14222252,258100457,4,30,1125,91.27,5476,60,1,13,42,222,178,1,0,3,1.61,4.7,4.8,4.7,4.9,4.9,4.7,4.7
4452,14228589,22926868,1,30,365,65.6,3936,60,5,35,65,75,72,1,0,3,0.61,4.8,4.9,4.8,5,5,4.6,4.8
4453,14233670,86538929,2,30,1125,,,0,0,0,0,0,5,0,0,0,0.04,5,5,5,5,5,5,5
4454,14237397,25843005,1,30,90,89.63,5378,60,30,48,48,48,143,1,0,1,1.19,4.7,4.8,4.8,4.9,4.7,4.8,4.7
4455,14237735,12087651,2,30,60,87.01,0,0,13,43,73,163,73,0,0,0,0.61,4.9,5,4.5,5,5,4.9,4.9
4456,14262383,86887132,2,30,90,130.4,0,0,30,60,90,365,76,0,0,0,0.64,4.8,4.9,4.8,5,5,4.7,4.8
4457,14265052,33518883,2,30,1125,,,0,0,0,0,0,15,0,0,0,0.12,4.6,4.9,4.8,4.8,4.9,4.9,4.9
4458,14275887,87065585,3,30,1125,120.87,0,0,30,60,90,180,83,0,0,0,0.69,4.4,4.5,4.4,4.5,4.7,4.3,4.4
4459,14281526,86209218,2,2,1125,422.5,65065,154,30,60,90,365,281,12,1,15,2.4,5,5,5,5,5,4.9,4.9
4460,14281865,43438475,2,30,1125,119.5,14340,120,7,14,44,155,185,2,0,3,1.55,4.8,4.9,4.9,5,5,4.9,4.9
4461,14292249,39241960,2,30,1125,,,0,0,0,0,0,51,0,0,0,0.43,4.8,4.8,4.7,4.8,4.9,4.9,4.6
4462,14296598,14942276,2,30,160,237.63,60596,255,15,15,16,168,161,7,1,7,1.35,5,5,5,5,5,5,4.9
4463,14316284,1483451,2,30,1125,202.43,36437,180,1,1,1,216,79,3,1,3,0.67,5,4.9,5,4.9,5,5,4.9
4464,14317785,10055751,4,30,1125,,,0,0,0,0,0,3,0,0,0,0.03,4.3,4.3,3.7,4.7,4,4.7,4.3
4465,14317995,8049219,2,30,300,,,0,0,0,0,0,22,0,0,0,0.19,5,5,4.9,5,5,5,5
4466,14318774,37718300,4,1,1125,246,62730,255,5,15,29,274,312,48,3,56,2.62,4.9,4.9,5,4.9,4.9,4.8,4.8
4467,14320099,87588590,2,30,1125,,,0,0,0,0,0,6,0,0,0,0.05,4.8,4.8,4.7,5,5,5,4.8
4468,14322182,15235299,2,30,180,,,0,0,0,0,0,54,0,0,0,0.45,4.7,4.8,4.4,5,4.7,4.8,4.8
4469,14339989,9226441,2,30,90,258.74,31049,120,0,11,41,41,59,2,0,3,0.5,4.8,4.9,4.8,4.9,4.9,4.8,4.7
4470,14340142,43817869,2,5,10,,,166,0,0,0,0,99,13,0,14,0.83,5,5,5,5,5,4.8,4.9
4471,14341006,1767228,2,30,1125,,,0,0,0,0,0,3,0,0,0,0.03,5,5,5,5,5,5,5
4472,14341397,87835557,2,30,1125,129.83,0,0,30,60,90,365,348,0,0,0,2.91,4.6,4.8,4.5,4.8,4.8,4.7,4.7
4473,14348580,60852834,2,30,30,89.73,0,0,29,59,89,179,69,0,0,0,0.58,4.8,4.9,4.9,4.9,5,4.7,4.8
4474,14351693,21544501,1,30,1125,70.7,0,0,0,0,0,74,44,0,0,0,0.37,4.7,4.8,4.6,4.9,4.9,4.8,4.6
4475,14351733,46015557,3,30,1125,,,0,0,0,0,0,15,0,0,0,0.12,4.8,4.7,4.7,4.9,4.9,4.8,4.9
4476,14357698,3491890,4,30,1125,,,255,0,7,36,36,38,6,1,6,0.32,5,5,4.8,5,5,5,4.8
4477,14359772,88043058,2,30,1125,83.2,9984,120,10,40,70,345,246,2,1,1,2.12,4.7,4.8,4.8,4.9,4.9,4.8,4.6
4478,14371877,9725785,2,30,1125,,,0,0,0,0,0,74,0,0,0,0.62,4.9,4.9,4.9,4.9,5,5,4.9
4479,14383742,38457889,1,30,30,79.64,0,0,1,28,58,58,10,0,0,0,0.09,4.4,4.3,4.6,4.7,4.4,4.8,4.4
4480,14388889,20302754,1,30,1125,58.27,0,0,14,16,45,45,148,0,0,0,1.24,4.9,4.9,4.8,4.9,4.9,4.7,4.9
4481,14394217,88450280,2,30,38,128.33,0,0,25,49,74,157,165,0,0,0,1.38,4.9,5,4.9,5,5,4.9,4.9
4482,14404240,88400958,2,30,1125,,,0,0,0,0,0,79,0,0,0,0.66,4.5,4.7,4.7,4.7,4.6,4.8,4.6
4483,14406923,71663192,2,1,1125,234,11934,51,0,0,0,257,63,4,0,8,0.53,4.8,4.8,4.7,4.9,4.9,4.8,4.6
4484,14408114,836168,3,30,1125,2765.47,0,0,29,59,89,364,4,0,0,0,0.03,5,5,4.8,5,5,5,4.8
4485,14417576,57910970,3,30,1125,,,0,0,0,0,0,36,0,0,0,0.3,4.9,4.9,4.9,4.9,5,5,5
4486,14419516,3417321,2,30,180,,,0,0,0,0,0,11,0,0,0,0.09,4.6,4.8,4.6,4.8,4.8,4.9,4.7
4487,14419927,2526182,6,30,1125,,,0,0,0,0,0,10,0,0,0,0.08,4.7,4.9,4.7,4.9,4.8,4.8,5
4488,14420353,6136511,1,30,365,140.13,0,0,14,44,74,349,6,0,0,0,0.05,5,5,5,5,5,5,4.8
4489,14421383,27001949,2,3,1125,116.33,29664,255,1,1,3,128,163,21,1,23,1.36,4.7,4.8,4.6,4.9,4.8,4.5,4.7
4490,14429957,713764,2,30,1125,,,0,0,0,0,0,160,0,0,0,1.34,4.7,4.8,4.7,4.9,4.9,5,4.7
4491,14429976,78164397,2,3,730,181,37105,205,5,16,16,16,262,16,1,23,2.25,4.8,4.8,4.7,4.9,5,4.9,4.8
4492,14442338,30283594,3,30,1125,425.35,0,0,29,59,89,364,3,0,0,1,0.03,4.7,4.7,4.7,5,5,4.7,4.3
4493,14444422,2515274,4,30,80,224.28,13457,60,1,9,28,296,4,1,0,1,0.03,4.8,4.8,4.8,4.8,5,5,4.8
4494,14446717,30045574,3,30,1125,187.13,44911,240,1,7,7,190,36,4,0,3,0.31,5,5,4.9,5,5,5,4.9
4495,14450268,65109990,2,30,30,86.28,0,0,2,32,62,337,60,0,0,0,0.5,4.8,4.9,4.8,4.9,4.9,4.9,4.8
4496,14462592,79641851,2,30,1125,120.61,0,0,30,60,90,269,37,0,0,0,0.31,4.7,4.9,4.8,4.8,5,4.3,4.6
4497,14463527,52040778,1,70,150,30.12,0,0,0,0,0,175,2,0,0,0,0.06,5,5,5,5,5,5,5
4498,14465415,88681982,6,30,1125,175.69,0,0,29,59,89,269,41,0,0,0,0.35,4.5,4.7,4.6,5,4.8,4.6,4.3
4499,14466193,17466612,2,30,1125,,,0,0,0,0,0,29,0,0,2,0.25,4.8,4.9,4.9,4.9,4.9,4.7,4.8
4500,14467010,2519491,2,30,90,,,0,0,0,0,0,11,0,0,0,0.1,4.5,4.8,4.2,4.8,4.6,4.1,4.5
4501,14467602,89158733,1,120,1125,36.21,0,0,30,60,90,365,1,0,0,0,0.01,4,5,4,5,5,4,4
4502,14469737,6545914,6,30,60,,,0,0,0,0,0,9,0,0,0,0.08,5,5,4.9,5,5,5,5
4503,14470437,29997245,2,4,14,222.25,22670,102,0,7,9,29,140,8,1,11,1.17,5,4.9,4.9,5,5,4.5,4.8
4504,14471418,60535711,2,2,30,1084.5,0,0,28,58,88,360,6,0,0,0,0.06,5,5,5,5,5,5,5
4505,14472272,8792814,6,30,1125,116.8,0,0,0,0,0,257,329,0,0,1,2.78,4.7,4.8,4.8,4.8,4.9,4.7,4.7
4506,14472317,34226735,2,30,1125,,,0,0,0,0,0,28,0,0,0,0.24,4.6,4.7,4.7,4.6,4.5,4.9,4.6
4507,14480430,13143585,2,30,1125,,,0,0,0,0,0,0,0,0,0,,,,,,,,
4508,14485372,89361094,5,30,185,322.1,38652,120,0,20,50,140,115,2,0,3,0.96,4.5,4.8,4.5,4.8,4.6,4.8,4.5
4509,14485877,39158104,1,30,1125,35.95,8628,240,0,0,14,271,106,4,0,7,0.9,4.9,4.9,4.8,4.9,4.9,4.6,4.9
4510,14489615,8552126,2,30,1125,337.53,0,0,29,59,89,364,60,0,0,0,0.5,4.8,4.9,4.9,4.9,5,4.6,4.8
4511,14507274,849356,2,30,30,,,120,1,2,30,30,94,2,0,4,0.79,4.9,4.9,4.9,4.9,5,4.9,4.8
4512,14520743,33518883,2,30,1125,,,0,0,0,0,0,23,0,0,0,0.19,4.7,4.6,4.8,4.8,4.7,5,4.6
4513,14529806,4548229,2,30,1125,105.37,18967,180,10,10,24,269,117,3,0,3,0.98,4.8,4.9,4.8,4.9,4.9,4.6,4.8
4514,14548280,10013093,2,30,1125,,,0,0,0,0,0,1,0,0,0,0.01,4,4,4,4,4,4,4
4515,14556661,90125781,2,90,200,,,0,0,0,0,0,2,0,0,0,0.02,4.5,5,4,5,5,4.5,4.5
